queryID, query, similarity, totalcount
3430,""sleep quality" "tumor" -is:retweet -is:quote -is:reply",0.2663225719215029,1
3431,""sleep quality" "carcinoma" -is:retweet -is:quote -is:reply",0.21818946770067024,0
3432,""sleep quality" "melanoma" -is:retweet -is:quote -is:reply",0.24645251170809804,0
3433,""sleep quality" "malignancy" -is:retweet -is:quote -is:reply",0.3531246895694708,0
3434,""sleep quality" "lymphoma" -is:retweet -is:quote -is:reply",0.16469003950050107,0
3435,""sleep quality" "malignant neoplastic disease" -is:retweet -is:quote -is:reply",0.4098796666806614,0
3436,""sleep quality" "diabetes" -is:retweet -is:quote -is:reply",0.3812148400372658,9
3437,""sleep quality" "insulin-dependent diabetes" -is:retweet -is:quote -is:reply",0.39346868478296526,0
3438,""sleep quality" "cardiovascular diseases" -is:retweet -is:quote -is:reply",0.44857687161358684,1
3439,""sleep quality" "heart failure" -is:retweet -is:quote -is:reply",0.3574963103464087,2
3440,""sleep quality" "heart muscle disease" -is:retweet -is:quote -is:reply",0.47408147921935945,0
3441,""sleep quality" "cardiomyopathy" -is:retweet -is:quote -is:reply",0.385465084028886,0
3442,""sleep quality" "heart valve disease" -is:retweet -is:quote -is:reply",0.4415641357102065,0
3443,""sleep quality" "pericardial disease" -is:retweet -is:quote -is:reply",0.39496399533935367,0
3444,""sleep quality" "peripheral vascular disease" -is:retweet -is:quote -is:reply",0.44874085935707947,0
3445,""sleep quality" "rheumatic heart disease" -is:retweet -is:quote -is:reply",0.43703031402028875,0
3446,""sleep quality" "stroke" -is:retweet -is:quote -is:reply",0.2904724774855512,6
3447,""sleep quality" "vascular disease" -is:retweet -is:quote -is:reply",0.42829020843790666,0
3448,""sleep quality" "heart attack" -is:retweet -is:quote -is:reply",0.26804791871518213,1
3449,""sleep quality" "unstable angina" -is:retweet -is:quote -is:reply",0.391472339807404,0
3450,""sleep quality" "high blood pressure" -is:retweet -is:quote -is:reply",0.47977114017093425,2
3451,""sleep quality" "children" -is:retweet -is:quote -is:reply",0.33958422583518727,20
3452,""sleep quality" "child" -is:retweet -is:quote -is:reply",0.3312310363439036,5
3453,""sleep quality" "kid" -is:retweet -is:quote -is:reply",0.08890503773420673,3
3454,""sleep quality" "youngster" -is:retweet -is:quote -is:reply",0.25332841785447385,2
3455,""sleep quality" "minor" -is:retweet -is:quote -is:reply",0.09352913215622051,0
3456,""sleep quality" "baby" -is:retweet -is:quote -is:reply",0.29977511631494813,8
3457,""sleep quality" "fitness" -is:retweet -is:quote -is:reply",0.4819034548061413,49
3458,""sleep quality" "physical fitness" -is:retweet -is:quote -is:reply",0.5451546064383243,4
3459,""sleep quality" "seaworthiness" -is:retweet -is:quote -is:reply",0.5016407505601247,0
3460,""sexual education" "substance abuse" -is:retweet -is:quote -is:reply",0.6529326850364594,0
3461,""sexual education" "drug abuse" -is:retweet -is:quote -is:reply",0.5126562425242929,0
3462,""sexual education" "life style" -is:retweet -is:quote -is:reply",0.4085526509849924,0
3463,""sexual education" "modus vivendi" -is:retweet -is:quote -is:reply",0.11421967086330685,0
3464,""sexual education" "solid food" -is:retweet -is:quote -is:reply",0.22977919608387387,0
3465,""sexual education" "food for thought" -is:retweet -is:quote -is:reply",0.41295535682615153,0
3466,""sexual education" "intellectual nourishment" -is:retweet -is:quote -is:reply",0.6929465574718954,0
3467,""sexual education" "healthy food" -is:retweet -is:quote -is:reply",0.3431623537884612,0
3468,""sexual education" "economical resources" -is:retweet -is:quote -is:reply",0.5832790638837003,0
3469,""sexual education" "physical exercise" -is:retweet -is:quote -is:reply",0.6382782904029498,0
3470,""sexual education" "physical exertion" -is:retweet -is:quote -is:reply",0.6830556722040861,0
3471,""sexual education" "sleep quality" -is:retweet -is:quote -is:reply",0.40996500401892777,0
3472,""sexual education" "sexual education" -is:retweet -is:quote -is:reply",1.0,464
3473,""sexual education" "activities" -is:retweet -is:quote -is:reply",0.6275852800649494,1
3474,""sexual education" "activity" -is:retweet -is:quote -is:reply",0.577578150302493,4
3475,""sexual education" "activeness" -is:retweet -is:quote -is:reply",0.6705418968175278,0
3476,""sexual education" "bodily process" -is:retweet -is:quote -is:reply",0.5064731449195452,0
3477,""sexual education" "body process" -is:retweet -is:quote -is:reply",0.43108111710890085,0
3478,""sexual education" "bodily function" -is:retweet -is:quote -is:reply",0.5522554001290074,0
3479,""sexual education" "natural process" -is:retweet -is:quote -is:reply",0.5082332557553975,0
3480,""sexual education" "natural action" -is:retweet -is:quote -is:reply",0.5843325976555861,0
3481,""sexual education" "computer" -is:retweet -is:quote -is:reply",0.348082018265378,0
3482,""sexual education" "computing machine" -is:retweet -is:quote -is:reply",0.38544500332184006,0
3483,""sexual education" "computing device" -is:retweet -is:quote -is:reply",0.4219158323214016,0
3484,""sexual education" "data processor" -is:retweet -is:quote -is:reply",0.31796417645889924,0
3485,""sexual education" "electronic computer" -is:retweet -is:quote -is:reply",0.3894169795342563,0
3486,""sexual education" "information processing system" -is:retweet -is:quote -is:reply",0.5257864178281317,0
3487,""sexual education" "smartphone" -is:retweet -is:quote -is:reply",0.1688196579368381,0
3488,""sexual education" "IPhone" -is:retweet -is:quote -is:reply",0.1005674027483127,0
3489,""sexual education" "Android" -is:retweet -is:quote -is:reply",0.08099763714036544,0
3490,""sexual education" "TV" -is:retweet -is:quote -is:reply",0,2
3491,""sexual education" "television" -is:retweet -is:quote -is:reply",0.3527789639735704,0
3492,""sexual education" "telecasting" -is:retweet -is:quote -is:reply",0.43833638619043624,0
3493,""sexual education" "tv" -is:retweet -is:quote -is:reply",0,2
3494,""sexual education" "tv set" -is:retweet -is:quote -is:reply",0.030874238750992423,0
3495,""sexual education" "health" -is:retweet -is:quote -is:reply",0.5468061714358354,29
3496,""sexual education" "wellness" -is:retweet -is:quote -is:reply",0.5718551360200562,5
3497,""sexual education" "noncommunicable diseases" -is:retweet -is:quote -is:reply",0.514687077419124,0
3498,""sexual education" "NCDs" -is:retweet -is:quote -is:reply",0.14290693992661613,0
3499,""sexual education" "chronic diseases" -is:retweet -is:quote -is:reply",0.43938574559435734,0
3500,""sexual education" "diseases" -is:retweet -is:quote -is:reply",0.36371654752137217,0
3501,""sexual education" "disease" -is:retweet -is:quote -is:reply",0.3511221988097817,0
3502,""sexual education" "chronic respiratory diseases" -is:retweet -is:quote -is:reply",0.46853349772534014,0
3503,""sexual education" "asthma" -is:retweet -is:quote -is:reply",0.20253647905570285,0
3504,""sexual education" "chronic obstructive pulmonary disease" -is:retweet -is:quote -is:reply",0.5024347194880502,0
3505,""sexual education" "COPD" -is:retweet -is:quote -is:reply",0.17642336795794694,0
3506,""sexual education" "lung cancer" -is:retweet -is:quote -is:reply",0.24972751280003413,0
3507,""sexual education" "cystic fibrosis" -is:retweet -is:quote -is:reply",0.2978731306280764,0
3508,""sexual education" "sleep apnea" -is:retweet -is:quote -is:reply",0.17615879481008442,0
3509,""sexual education" "occupational lung diseases" -is:retweet -is:quote -is:reply",0.48395091590202166,0
3510,""sexual education" "cancer" -is:retweet -is:quote -is:reply",0.32478448499604556,0
3511,""sexual education" "tumor" -is:retweet -is:quote -is:reply",0.1833437527308941,0
3512,""sexual education" "carcinoma" -is:retweet -is:quote -is:reply",0.1714708047752356,0
3513,""sexual education" "melanoma" -is:retweet -is:quote -is:reply",0.2109731529516864,0
3514,""sexual education" "malignancy" -is:retweet -is:quote -is:reply",0.3851101960997752,0
3515,""sexual education" "lymphoma" -is:retweet -is:quote -is:reply",0.18519654822666667,0
3516,""sexual education" "malignant neoplastic disease" -is:retweet -is:quote -is:reply",0.3905686674802234,0
3517,""sexual education" "diabetes" -is:retweet -is:quote -is:reply",0.32898537199608896,0
3518,""sexual education" "insulin-dependent diabetes" -is:retweet -is:quote -is:reply",0.36815309078982017,0
3519,""sexual education" "cardiovascular diseases" -is:retweet -is:quote -is:reply",0.46004882520058415,0
3520,""sexual education" "heart failure" -is:retweet -is:quote -is:reply",0.3203408628727111,0
3521,""sexual education" "heart muscle disease" -is:retweet -is:quote -is:reply",0.3267682310879131,0
3522,""sexual education" "cardiomyopathy" -is:retweet -is:quote -is:reply",0.3428133462099971,0
3523,""sexual education" "heart valve disease" -is:retweet -is:quote -is:reply",0.2752540091769114,0
3524,""sexual education" "pericardial disease" -is:retweet -is:quote -is:reply",0.3791789391652458,0
3525,""sexual education" "peripheral vascular disease" -is:retweet -is:quote -is:reply",0.42922197800236894,0
3526,""sexual education" "rheumatic heart disease" -is:retweet -is:quote -is:reply",0.3864282952156704,0
3527,""sexual education" "stroke" -is:retweet -is:quote -is:reply",0.18206940554856713,0
3528,""sexual education" "vascular disease" -is:retweet -is:quote -is:reply",0.411238221580153,0
3529,""sexual education" "heart attack" -is:retweet -is:quote -is:reply",0.25620273485911493,0
3530,""sexual education" "unstable angina" -is:retweet -is:quote -is:reply",0.31179822581283223,0
3531,""sexual education" "high blood pressure" -is:retweet -is:quote -is:reply",0.3334453910383067,0
3532,""sexual education" "children" -is:retweet -is:quote -is:reply",0.5352421624074775,31
3533,""sexual education" "child" -is:retweet -is:quote -is:reply",0.514293216241196,12
3534,""sexual education" "kid" -is:retweet -is:quote -is:reply",0,4
3535,""sexual education" "youngster" -is:retweet -is:quote -is:reply",0.35602809294382504,0
3536,""sexual education" "minor" -is:retweet -is:quote -is:reply",0.2736549151821078,0
3537,""sexual education" "baby" -is:retweet -is:quote -is:reply",0.030231356686603185,1
3538,""sexual education" "fitness" -is:retweet -is:quote -is:reply",0.48510913368511593,0
3539,""sexual education" "physical fitness" -is:retweet -is:quote -is:reply",0.654346698759574,0
3540,""sexual education" "seaworthiness" -is:retweet -is:quote -is:reply",0.41274928609924916,0
3541,""activities" "substance abuse" -is:retweet -is:quote -is:reply",0.46007472169139363,15
3542,""activities" "drug abuse" -is:retweet -is:quote -is:reply",0.31805455030340324,19
3543,""activities" "life style" -is:retweet -is:quote -is:reply",0.39894276673462126,33
3544,""activities" "modus vivendi" -is:retweet -is:quote -is:reply",0.1479528370720807,0
3545,""activities" "solid food" -is:retweet -is:quote -is:reply",0.3367322304757207,0
3546,""activities" "food for thought" -is:retweet -is:quote -is:reply",0.493634000042146,8
3547,""activities" "intellectual nourishment" -is:retweet -is:quote -is:reply",0.6533937398569349,0
3548,""activities" "healthy food" -is:retweet -is:quote -is:reply",0.42195306839435165,43
3549,""activities" "economical resources" -is:retweet -is:quote -is:reply",0.7285645563073058,0
3550,""activities" "physical exercise" -is:retweet -is:quote -is:reply",0.6765916701220669,16
3551,""activities" "physical exertion" -is:retweet -is:quote -is:reply",0.6520006861565397,10
3552,""activities" "sleep quality" -is:retweet -is:quote -is:reply",0.3955957706115261,6
3553,""activities" "sexual education" -is:retweet -is:quote -is:reply",0.6275852800649494,1
3554,""activities" "computer" -is:retweet -is:quote -is:reply",0.42429889601016996,332
3555,""activities" "computing machine" -is:retweet -is:quote -is:reply",0.5150399844840132,0
3556,""activities" "computing device" -is:retweet -is:quote -is:reply",0.5394901085757535,0
3557,""activities" "data processor" -is:retweet -is:quote -is:reply",0.4769768893533969,0
3558,""activities" "electronic computer" -is:retweet -is:quote -is:reply",0.46695592290821003,0
3559,""activities" "information processing system" -is:retweet -is:quote -is:reply",0.6804661423846439,0
3560,""activities" "smartphone" -is:retweet -is:quote -is:reply",0.2446428475744,64
3561,""activities" "IPhone" -is:retweet -is:quote -is:reply",0.12207454196095616,675
3562,""activities" "Android" -is:retweet -is:quote -is:reply",0.1476931547438074,195
3563,""activities" "TV" -is:retweet -is:quote -is:reply",0,1543
3564,""activities" "television" -is:retweet -is:quote -is:reply",0.34430929337330335,91
3565,""activities" "telecasting" -is:retweet -is:quote -is:reply",0.524308138365531,0
3566,""activities" "tv" -is:retweet -is:quote -is:reply",0.014179668836914804,1543
3567,""activities" "tv set" -is:retweet -is:quote -is:reply",0.12683479932635064,1
3568,""activities" "health" -is:retweet -is:quote -is:reply",0.4861455031148146,6349
3569,""activities" "wellness" -is:retweet -is:quote -is:reply",0.563051239643797,987
3570,""activities" "noncommunicable diseases" -is:retweet -is:quote -is:reply",0.5498248534242635,1
3571,""activities" "NCDs" -is:retweet -is:quote -is:reply",0.07799532954954083,10
3572,""activities" "chronic diseases" -is:retweet -is:quote -is:reply",0.4213817001899873,7
3573,""activities" "diseases" -is:retweet -is:quote -is:reply",0.415187645155475,136
3574,""activities" "disease" -is:retweet -is:quote -is:reply",0.34929388764878416,278
3575,""activities" "chronic respiratory diseases" -is:retweet -is:quote -is:reply",0.4500142120455883,0
3576,""activities" "asthma" -is:retweet -is:quote -is:reply",0.15639056882128588,32
3577,""activities" "chronic obstructive pulmonary disease" -is:retweet -is:quote -is:reply",0.4563129658589692,2
3578,""activities" "COPD" -is:retweet -is:quote -is:reply",0.1326847469979941,13
3579,""activities" "lung cancer" -is:retweet -is:quote -is:reply",0.1860513562680894,10
3580,""activities" "cystic fibrosis" -is:retweet -is:quote -is:reply",0.23484494764765196,0
3581,""activities" "sleep apnea" -is:retweet -is:quote -is:reply",0.12714066231479712,2
3582,""activities" "occupational lung diseases" -is:retweet -is:quote -is:reply",0.5129884997611033,0
3583,""activities" "cancer" -is:retweet -is:quote -is:reply",0.22234723048396343,536
3584,""activities" "tumor" -is:retweet -is:quote -is:reply",0.1734325737824738,12
3585,""activities" "carcinoma" -is:retweet -is:quote -is:reply",0.15228281793749382,0
3586,""activities" "melanoma" -is:retweet -is:quote -is:reply",0.1443739181370213,2
3587,""activities" "malignancy" -is:retweet -is:quote -is:reply",0.26767836159186714,1
3588,""activities" "lymphoma" -is:retweet -is:quote -is:reply",0.13957572634007967,5
3589,""activities" "malignant neoplastic disease" -is:retweet -is:quote -is:reply",0.3439212477429033,0
3590,""activities" "diabetes" -is:retweet -is:quote -is:reply",0.2630170555558563,104
3591,""activities" "insulin-dependent diabetes" -is:retweet -is:quote -is:reply",0.4001392909440717,0
3592,""activities" "cardiovascular diseases" -is:retweet -is:quote -is:reply",0.484737137900704,2
3593,""activities" "heart failure" -is:retweet -is:quote -is:reply",0.2602359861291873,12
3594,""activities" "heart muscle disease" -is:retweet -is:quote -is:reply",0.3229146513045364,0
3595,""activities" "cardiomyopathy" -is:retweet -is:quote -is:reply",0.2864321796550593,1
3596,""activities" "heart valve disease" -is:retweet -is:quote -is:reply",0.27415606474161014,0
3597,""activities" "pericardial disease" -is:retweet -is:quote -is:reply",0.3704212895796103,0
3598,""activities" "peripheral vascular disease" -is:retweet -is:quote -is:reply",0.4497019888856208,0
3599,""activities" "rheumatic heart disease" -is:retweet -is:quote -is:reply",0.3441869261977322,0
3600,""activities" "stroke" -is:retweet -is:quote -is:reply",0.14474280371485923,93
3601,""activities" "vascular disease" -is:retweet -is:quote -is:reply",0.40719928066653194,0
3602,""activities" "heart attack" -is:retweet -is:quote -is:reply",0.262014986733114,15
3603,""activities" "unstable angina" -is:retweet -is:quote -is:reply",0.3079755660001396,0
3604,""activities" "high blood pressure" -is:retweet -is:quote -is:reply",0.38515641790322247,7
3605,""activities" "children" -is:retweet -is:quote -is:reply",0.4527086199913564,8572
3606,""activities" "child" -is:retweet -is:quote -is:reply",0.31510463600941474,2371
3607,""activities" "kid" -is:retweet -is:quote -is:reply",0,775
3608,""activities" "youngster" -is:retweet -is:quote -is:reply",0.2318068064859985,9
3609,""activities" "minor" -is:retweet -is:quote -is:reply",0.21050660930650375,174
3610,""activities" "baby" -is:retweet -is:quote -is:reply",0,697
3611,""activities" "fitness" -is:retweet -is:quote -is:reply",0.5104224342739826,1513
3612,""activities" "physical fitness" -is:retweet -is:quote -is:reply",0.625463572005034,34
3613,""activities" "seaworthiness" -is:retweet -is:quote -is:reply",0.3964752367421161,0
3614,""activity" "substance abuse" -is:retweet -is:quote -is:reply",0.5178205990321921,29
3615,""activity" "drug abuse" -is:retweet -is:quote -is:reply",0.3803684264863928,16
3616,""activity" "life style" -is:retweet -is:quote -is:reply",0.4248954519856907,19
3617,""activity" "modus vivendi" -is:retweet -is:quote -is:reply",0.1569157878941089,0
3618,""activity" "solid food" -is:retweet -is:quote -is:reply",0.331807163125413,0
3619,""activity" "food for thought" -is:retweet -is:quote -is:reply",0.44660766120453915,22
3620,""activity" "intellectual nourishment" -is:retweet -is:quote -is:reply",0.6360745196015719,0
3621,""activity" "healthy food" -is:retweet -is:quote -is:reply",0.3939238862590062,37
3622,""activity" "economical resources" -is:retweet -is:quote -is:reply",0.6522318829361173,0
3623,""activity" "physical exercise" -is:retweet -is:quote -is:reply",0.7060675510021382,62
3624,""activity" "physical exertion" -is:retweet -is:quote -is:reply",0.7244588530882117,28
3625,""activity" "sleep quality" -is:retweet -is:quote -is:reply",0.45058086007251547,37
3626,""activity" "sexual education" -is:retweet -is:quote -is:reply",0.577578150302493,4
3627,""activity" "computer" -is:retweet -is:quote -is:reply",0.4461295723471204,571
3628,""activity" "computing machine" -is:retweet -is:quote -is:reply",0.5390766306058565,0
3629,""activity" "computing device" -is:retweet -is:quote -is:reply",0.6046922272397691,0
3630,""activity" "data processor" -is:retweet -is:quote -is:reply",0.5229193054678168,0
3631,""activity" "electronic computer" -is:retweet -is:quote -is:reply",0.49148844945764103,0
3632,""activity" "information processing system" -is:retweet -is:quote -is:reply",0.6821754431272947,0
3633,""activity" "smartphone" -is:retweet -is:quote -is:reply",0.3139425740500578,473
3634,""activity" "IPhone" -is:retweet -is:quote -is:reply",0.1668684617681746,541
3635,""activity" "Android" -is:retweet -is:quote -is:reply",0.19251021701693924,57546
3636,""activity" "TV" -is:retweet -is:quote -is:reply",0,2453
3637,""activity" "television" -is:retweet -is:quote -is:reply",0.2796175403330348,119
3638,""activity" "telecasting" -is:retweet -is:quote -is:reply",0.4919283370340839,1
3639,""activity" "tv" -is:retweet -is:quote -is:reply",0.030459399512726536,2453
3640,""activity" "tv set" -is:retweet -is:quote -is:reply",0.13535277983093555,1
3641,""activity" "health" -is:retweet -is:quote -is:reply",0.4578420210242223,7423
3642,""activity" "wellness" -is:retweet -is:quote -is:reply",0.5164087522809017,768
3643,""activity" "noncommunicable diseases" -is:retweet -is:quote -is:reply",0.5638104890471006,18
3644,""activity" "NCDs" -is:retweet -is:quote -is:reply",0.04208954862061517,46
3645,""activity" "chronic diseases" -is:retweet -is:quote -is:reply",0.4858299253668607,25
3646,""activity" "diseases" -is:retweet -is:quote -is:reply",0.4591266179274277,315
3647,""activity" "disease" -is:retweet -is:quote -is:reply",0.46565657415004535,1131
3648,""activity" "chronic respiratory diseases" -is:retweet -is:quote -is:reply",0.5258978564671154,2
3649,""activity" "asthma" -is:retweet -is:quote -is:reply",0.2245156488226783,44
3650,""activity" "chronic obstructive pulmonary disease" -is:retweet -is:quote -is:reply",0.559896018191766,3
3651,""activity" "COPD" -is:retweet -is:quote -is:reply",0.18324838941341107,80
3652,""activity" "lung cancer" -is:retweet -is:quote -is:reply",0.3023561081165127,69
3653,""activity" "cystic fibrosis" -is:retweet -is:quote -is:reply",0.36703484349016263,9
3654,""activity" "sleep apnea" -is:retweet -is:quote -is:reply",0.22463386852925077,10
3655,""activity" "occupational lung diseases" -is:retweet -is:quote -is:reply",0.5679209453794845,0
3656,""activity" "cancer" -is:retweet -is:quote -is:reply",0.29865010275806614,1438
3657,""activity" "tumor" -is:retweet -is:quote -is:reply",0.37265409982030956,185
3658,""activity" "carcinoma" -is:retweet -is:quote -is:reply",0.2700924577168217,24
3659,""activity" "melanoma" -is:retweet -is:quote -is:reply",0.3060235749496086,53
3660,""activity" "malignancy" -is:retweet -is:quote -is:reply",0.421955301181427,4
3661,""activity" "lymphoma" -is:retweet -is:quote -is:reply",0.2436092192432221,22
3662,""activity" "malignant neoplastic disease" -is:retweet -is:quote -is:reply",0.4867529810845305,0
3663,""activity" "diabetes" -is:retweet -is:quote -is:reply",0.3218996175820536,415
3664,""activity" "insulin-dependent diabetes" -is:retweet -is:quote -is:reply",0.4780807614673035,0
3665,""activity" "cardiovascular diseases" -is:retweet -is:quote -is:reply",0.5540973499853917,8
3666,""activity" "heart failure" -is:retweet -is:quote -is:reply",0.36988423367283063,26
3667,""activity" "heart muscle disease" -is:retweet -is:quote -is:reply",0.4757305846889356,0
3668,""activity" "cardiomyopathy" -is:retweet -is:quote -is:reply",0.42005234535548613,9
3669,""activity" "heart valve disease" -is:retweet -is:quote -is:reply",0.4042941400418127,0
3670,""activity" "pericardial disease" -is:retweet -is:quote -is:reply",0.5122012124339174,0
3671,""activity" "peripheral vascular disease" -is:retweet -is:quote -is:reply",0.5880781776385172,0
3672,""activity" "rheumatic heart disease" -is:retweet -is:quote -is:reply",0.4590298589734991,0
3673,""activity" "stroke" -is:retweet -is:quote -is:reply",0.25785669476460094,181
3674,""activity" "vascular disease" -is:retweet -is:quote -is:reply",0.5456826830584559,2
3675,""activity" "heart attack" -is:retweet -is:quote -is:reply",0.37659444063576436,15
3676,""activity" "unstable angina" -is:retweet -is:quote -is:reply",0.4496173694866934,0
3677,""activity" "high blood pressure" -is:retweet -is:quote -is:reply",0.49400380604084815,32
3678,""activity" "children" -is:retweet -is:quote -is:reply",0.3485976939271604,4379
3679,""activity" "child" -is:retweet -is:quote -is:reply",0.30353047335854133,1854
3680,""activity" "kid" -is:retweet -is:quote -is:reply",0,613
3681,""activity" "youngster" -is:retweet -is:quote -is:reply",0.242335936380609,4
3682,""activity" "minor" -is:retweet -is:quote -is:reply",0.2280324047010962,446
3683,""activity" "baby" -is:retweet -is:quote -is:reply",0,1633
3684,""activity" "fitness" -is:retweet -is:quote -is:reply",0.5264363751852726,2327
3685,""activity" "physical fitness" -is:retweet -is:quote -is:reply",0.6515473878863237,90
3686,""activity" "seaworthiness" -is:retweet -is:quote -is:reply",0.44197705705236057,0
3687,""activeness" "substance abuse" -is:retweet -is:quote -is:reply",0.5775376749906312,0
3688,""activeness" "drug abuse" -is:retweet -is:quote -is:reply",0.4252003123477256,0
3689,""activeness" "life style" -is:retweet -is:quote -is:reply",0.5061109005272397,0
3690,""activeness" "modus vivendi" -is:retweet -is:quote -is:reply",0.15493517486532496,0
3691,""activeness" "solid food" -is:retweet -is:quote -is:reply",0.3621524460529418,0
3692,""activeness" "food for thought" -is:retweet -is:quote -is:reply",0.5038450022836556,0
3693,""activeness" "intellectual nourishment" -is:retweet -is:quote -is:reply",0.7442545248028167,0
3694,""activeness" "healthy food" -is:retweet -is:quote -is:reply",0.4144475940337235,0
3695,""activeness" "economical resources" -is:retweet -is:quote -is:reply",0.6945845018671111,0
3696,""activeness" "physical exercise" -is:retweet -is:quote -is:reply",0.7200150014911808,0
3697,""activeness" "physical exertion" -is:retweet -is:quote -is:reply",0.7628305018280117,0
3698,""activeness" "sleep quality" -is:retweet -is:quote -is:reply",0.5323017656677316,0
3699,""activeness" "sexual education" -is:retweet -is:quote -is:reply",0.6705418968175278,0
3700,""activeness" "computer" -is:retweet -is:quote -is:reply",0.41860339668260016,0
3701,""activeness" "computing machine" -is:retweet -is:quote -is:reply",0.5463577550441536,0
3702,""activeness" "computing device" -is:retweet -is:quote -is:reply",0.600881071843672,0
3703,""activeness" "data processor" -is:retweet -is:quote -is:reply",0.49172938599856747,0
3704,""activeness" "electronic computer" -is:retweet -is:quote -is:reply",0.47942817037677476,0
3705,""activeness" "information processing system" -is:retweet -is:quote -is:reply",0.6780489256912674,0
3706,""activeness" "smartphone" -is:retweet -is:quote -is:reply",0.31146572915751836,0
3707,""activeness" "IPhone" -is:retweet -is:quote -is:reply",0.1526089921469369,0
3708,""activeness" "Android" -is:retweet -is:quote -is:reply",0.19422637654971955,0
3709,""activeness" "TV" -is:retweet -is:quote -is:reply",0,0
3710,""activeness" "television" -is:retweet -is:quote -is:reply",0.32599263199611084,0
3711,""activeness" "telecasting" -is:retweet -is:quote -is:reply",0.5315720546856971,0
3712,""activeness" "tv" -is:retweet -is:quote -is:reply",0,0
3713,""activeness" "tv set" -is:retweet -is:quote -is:reply",0.09048371687568288,0
3714,""activeness" "health" -is:retweet -is:quote -is:reply",0.559594285455572,0
3715,""activeness" "wellness" -is:retweet -is:quote -is:reply",0.6473713218944371,0
3716,""activeness" "noncommunicable diseases" -is:retweet -is:quote -is:reply",0.5678282928026318,0
3717,""activeness" "NCDs" -is:retweet -is:quote -is:reply",0.11785731612625004,0
3718,""activeness" "chronic diseases" -is:retweet -is:quote -is:reply",0.4997211823907552,0
3719,""activeness" "diseases" -is:retweet -is:quote -is:reply",0.4355933805704555,0
3720,""activeness" "disease" -is:retweet -is:quote -is:reply",0.4570264786217035,1
3721,""activeness" "chronic respiratory diseases" -is:retweet -is:quote -is:reply",0.5382988532111475,0
3722,""activeness" "asthma" -is:retweet -is:quote -is:reply",0.22177998605966795,0
3723,""activeness" "chronic obstructive pulmonary disease" -is:retweet -is:quote -is:reply",0.595438700226307,0
3724,""activeness" "COPD" -is:retweet -is:quote -is:reply",0.22089660996942756,0
3725,""activeness" "lung cancer" -is:retweet -is:quote -is:reply",0.32115720761894384,0
3726,""activeness" "cystic fibrosis" -is:retweet -is:quote -is:reply",0.3840742179838902,0
3727,""activeness" "sleep apnea" -is:retweet -is:quote -is:reply",0.2033796824042965,0
3728,""activeness" "occupational lung diseases" -is:retweet -is:quote -is:reply",0.5541971593584681,0
3729,""activeness" "cancer" -is:retweet -is:quote -is:reply",0.3559768456137934,1
3730,""activeness" "tumor" -is:retweet -is:quote -is:reply",0.31264363359457537,0
3731,""activeness" "carcinoma" -is:retweet -is:quote -is:reply",0.2453169837019333,0
3732,""activeness" "melanoma" -is:retweet -is:quote -is:reply",0.3108236662108999,0
3733,""activeness" "malignancy" -is:retweet -is:quote -is:reply",0.45889157395502,0
3734,""activeness" "lymphoma" -is:retweet -is:quote -is:reply",0.20764815171544895,0
3735,""activeness" "malignant neoplastic disease" -is:retweet -is:quote -is:reply",0.4994589777833574,0
3736,""activeness" "diabetes" -is:retweet -is:quote -is:reply",0.32563257149471064,1
3737,""activeness" "insulin-dependent diabetes" -is:retweet -is:quote -is:reply",0.47211267901277154,0
3738,""activeness" "cardiovascular diseases" -is:retweet -is:quote -is:reply",0.5531332416814153,0
3739,""activeness" "heart failure" -is:retweet -is:quote -is:reply",0.4825603812865862,0
3740,""activeness" "heart muscle disease" -is:retweet -is:quote -is:reply",0.5108779247232759,0
3741,""activeness" "cardiomyopathy" -is:retweet -is:quote -is:reply",0.4251263863229677,0
3742,""activeness" "heart valve disease" -is:retweet -is:quote -is:reply",0.42160351981912797,0
3743,""activeness" "pericardial disease" -is:retweet -is:quote -is:reply",0.5002319477781108,0
3744,""activeness" "peripheral vascular disease" -is:retweet -is:quote -is:reply",0.5789857064620569,0
3745,""activeness" "rheumatic heart disease" -is:retweet -is:quote -is:reply",0.5074714240944703,0
3746,""activeness" "stroke" -is:retweet -is:quote -is:reply",0.2612457966139031,0
3747,""activeness" "vascular disease" -is:retweet -is:quote -is:reply",0.5387199459583241,0
3748,""activeness" "heart attack" -is:retweet -is:quote -is:reply",0.4150454787467719,0
3749,""activeness" "unstable angina" -is:retweet -is:quote -is:reply",0.4434277468220062,0
3750,""activeness" "high blood pressure" -is:retweet -is:quote -is:reply",0.5135655197470556,0
3751,""activeness" "children" -is:retweet -is:quote -is:reply",0.4169260672467278,1
3752,""activeness" "child" -is:retweet -is:quote -is:reply",0.38613418796909027,0
3753,""activeness" "kid" -is:retweet -is:quote -is:reply",0,0
3754,""activeness" "youngster" -is:retweet -is:quote -is:reply",0.3175144051558847,0
3755,""activeness" "minor" -is:retweet -is:quote -is:reply",0.21898237636739049,0
3756,""activeness" "baby" -is:retweet -is:quote -is:reply",0.0018808193029828766,3
3757,""activeness" "fitness" -is:retweet -is:quote -is:reply",0.5787833776215954,2
3758,""activeness" "physical fitness" -is:retweet -is:quote -is:reply",0.7022564507839287,0
3759,""activeness" "seaworthiness" -is:retweet -is:quote -is:reply",0.6690003437369576,0
