queryID, query, similarity
2189,"""alimentation"" ""chronic respiratory disease"" -is:retweet -is:quote -is:reply",0.5106775020330077
2190,"""alimentation"" ""asthma"" -is:retweet -is:quote -is:reply",0.1775372045883465
2191,"""alimentation"" ""chronic obstructive pulmonary disease"" -is:retweet -is:quote -is:reply",0.5568513492322984
2192,"""alimentation"" ""COPD"" -is:retweet -is:quote -is:reply",0.18316853789103768
2193,"""alimentation"" ""lung cancer"" -is:retweet -is:quote -is:reply",0.26474927867921716
2194,"""alimentation"" ""cystic fibrosis"" -is:retweet -is:quote -is:reply",0.39503457894813304
2195,"""alimentation"" ""sleep apnea"" -is:retweet -is:quote -is:reply",0.11692224580797769
2196,"""alimentation"" ""occupational lung disease"" -is:retweet -is:quote -is:reply",0.5549570197664861
2197,"""alimentation"" ""cancer"" -is:retweet -is:quote -is:reply",0.27787693753318654
2198,"""alimentation"" ""tumor"" -is:retweet -is:quote -is:reply",0.25211506694754954
2199,"""alimentation"" ""carcinoma"" -is:retweet -is:quote -is:reply",0.24936902113427828
2200,"""alimentation"" ""melanoma"" -is:retweet -is:quote -is:reply",0.2519940516205694
2201,"""alimentation"" ""malignancy"" -is:retweet -is:quote -is:reply",0.37606164992458346
2202,"""alimentation"" ""lymphoma"" -is:retweet -is:quote -is:reply",0.2349226945790249
2203,"""alimentation"" ""malignant neoplastic disease"" -is:retweet -is:quote -is:reply",0.4389383807213139
2204,"""alimentation"" ""diabetes"" -is:retweet -is:quote -is:reply",0.2857163987331395
2205,"""alimentation"" ""insulin-dependent"" -is:retweet -is:quote -is:reply",0.49398526724711334
2206,"""alimentation"" ""cardiovascular disease"" -is:retweet -is:quote -is:reply",0.5037683442237711
2207,"""alimentation"" ""heart failure"" -is:retweet -is:quote -is:reply",0.3115980302601909
2208,"""alimentation"" ""heart muscle disease"" -is:retweet -is:quote -is:reply",0.3534184894478945
2209,"""alimentation"" ""cardiomyopathy"" -is:retweet -is:quote -is:reply",0.3943218569204954
2210,"""alimentation"" ""heart valve disease"" -is:retweet -is:quote -is:reply",0.33689562160916003
2211,"""alimentation"" ""pericardial disease"" -is:retweet -is:quote -is:reply",0.45555261358213317
2212,"""alimentation"" ""peripheral vascular disease"" -is:retweet -is:quote -is:reply",0.5592729662499161
2213,"""alimentation"" ""rheumatic heart disease"" -is:retweet -is:quote -is:reply",0.4203147663348741
2214,"""alimentation"" ""stroke"" -is:retweet -is:quote -is:reply",0.19909036389796117
2215,"""alimentation"" ""vascular disease"" -is:retweet -is:quote -is:reply",0.5019983492427221
2216,"""alimentation"" ""heart attack"" -is:retweet -is:quote -is:reply",0.25630028987905573
2217,"""alimentation"" ""unstable angina"" -is:retweet -is:quote -is:reply",0.4487494534646739
2218,"""alimentation"" ""high blood pressure"" -is:retweet -is:quote -is:reply",0.4297718362872712
2219,"""alimentation"" ""children"" -is:retweet -is:quote -is:reply",0.300266179281198
2220,"""alimentation"" ""child"" -is:retweet -is:quote -is:reply",0.23179926217038416
2221,"""alimentation"" ""kid"" -is:retweet -is:quote -is:reply",0
2222,"""alimentation"" ""youngster"" -is:retweet -is:quote -is:reply",0.13468246724521613
2223,"""alimentation"" ""minor"" -is:retweet -is:quote -is:reply",0.2613417197202234
2224,"""alimentation"" ""baby"" -is:retweet -is:quote -is:reply",0
2225,"""alimentation"" ""girl"" -is:retweet -is:quote -is:reply",0
2226,"""alimentation"" ""boy"" -is:retweet -is:quote -is:reply",0
2227,"""alimentation"" ""baby"" -is:retweet -is:quote -is:reply",0
2228,"""alimentation"" ""teenager"" -is:retweet -is:quote -is:reply",0
2229,"""alimentation"" ""infant"" -is:retweet -is:quote -is:reply",0.2748215130664361
2230,"""alimentation"" ""adolescent"" -is:retweet -is:quote -is:reply",0.38304942320193114
2231,"""alimentation"" ""juvenile"" -is:retweet -is:quote -is:reply",0.18139309359171515
2232,"""alimentation"" ""kiddie"" -is:retweet -is:quote -is:reply",0
2233,"""alimentation"" ""youth"" -is:retweet -is:quote -is:reply",0.24386747546851475
2234,"""alimentation"" ""fitness"" -is:retweet -is:quote -is:reply",0.3747606366216087
2235,"""alimentation"" ""physical fitness"" -is:retweet -is:quote -is:reply",0.5557112976894893
2236,"""victuals"" ""economical resources"" -is:retweet -is:quote -is:reply",0.27573870443795656
2237,"""victuals"" ""physical exercise"" -is:retweet -is:quote -is:reply",0.27211030712427825
2238,"""victuals"" ""exercise"" -is:retweet -is:quote -is:reply",0.26128248831389295
2239,"""victuals"" ""exercising"" -is:retweet -is:quote -is:reply",0.3573169412655195
2240,"""victuals"" ""physical exertion"" -is:retweet -is:quote -is:reply",0.28348866009019713
2241,"""victuals"" ""workout"" -is:retweet -is:quote -is:reply",0.09327434912981622
2242,"""victuals"" ""sleep quality"" -is:retweet -is:quote -is:reply",0.19435132062955435
2243,"""victuals"" ""sexual education"" -is:retweet -is:quote -is:reply",0.3113050092390618
2244,"""victuals"" ""activities"" -is:retweet -is:quote -is:reply",0.3147167906167616
2245,"""victuals"" ""activity"" -is:retweet -is:quote -is:reply",0.24415752273149996
2246,"""victuals"" ""activeness"" -is:retweet -is:quote -is:reply",0.32024705192040265
2247,"""victuals"" ""bodily process"" -is:retweet -is:quote -is:reply",0.22777020263388223
2248,"""victuals"" ""body process"" -is:retweet -is:quote -is:reply",0.21714729078481024
2249,"""victuals"" ""bodily function"" -is:retweet -is:quote -is:reply",0.18983196964584784
2250,"""victuals"" ""natural process"" -is:retweet -is:quote -is:reply",0.20520033713895028
2251,"""victuals"" ""natural action"" -is:retweet -is:quote -is:reply",0.2535792777390198
2252,"""victuals"" ""computer"" -is:retweet -is:quote -is:reply",0.09115674607516028
2253,"""victuals"" ""computing machine"" -is:retweet -is:quote -is:reply",0.13008595807090462
2254,"""victuals"" ""computing device"" -is:retweet -is:quote -is:reply",0.1274351937294869
2255,"""victuals"" ""information processing system"" -is:retweet -is:quote -is:reply",0.1640112306827705
2256,"""victuals"" ""smartphone"" -is:retweet -is:quote -is:reply",0.12357324720543812
2257,"""victuals"" ""IPhone"" -is:retweet -is:quote -is:reply",0.015371558203709725
2258,"""victuals"" ""Android"" -is:retweet -is:quote -is:reply",0.05692186164678679
2259,"""victuals"" ""television"" -is:retweet -is:quote -is:reply",0.19990282172240212
2260,"""victuals"" ""tv"" -is:retweet -is:quote -is:reply",0
2261,"""victuals"" ""tv set"" -is:retweet -is:quote -is:reply",0
2262,"""victuals"" ""health"" -is:retweet -is:quote -is:reply",0.18732284496678317
2263,"""victuals"" ""wellness"" -is:retweet -is:quote -is:reply",0.20234389398452152
2264,"""victuals"" ""noncommunicable disease"" -is:retweet -is:quote -is:reply",0.2698305293361612
2265,"""victuals"" ""NCD"" -is:retweet -is:quote -is:reply",0.01830686201380208
2266,"""victuals"" ""chronic disease"" -is:retweet -is:quote -is:reply",0.24240957959928502
2267,"""victuals"" ""disease"" -is:retweet -is:quote -is:reply",0.21465788764808402
2268,"""victuals"" ""chronic respiratory disease"" -is:retweet -is:quote -is:reply",0.23716072880992692
2269,"""victuals"" ""asthma"" -is:retweet -is:quote -is:reply",0.09486540591877071
2270,"""victuals"" ""chronic obstructive pulmonary disease"" -is:retweet -is:quote -is:reply",0.2505149889786734
2271,"""victuals"" ""COPD"" -is:retweet -is:quote -is:reply",0.05255228119157418
2272,"""victuals"" ""lung cancer"" -is:retweet -is:quote -is:reply",0.10092617207072521
2273,"""victuals"" ""cystic fibrosis"" -is:retweet -is:quote -is:reply",0.15763640853702734
2274,"""victuals"" ""sleep apnea"" -is:retweet -is:quote -is:reply",0.11283120396643688
2275,"""victuals"" ""occupational lung disease"" -is:retweet -is:quote -is:reply",0.20814480568147903
2276,"""victuals"" ""cancer"" -is:retweet -is:quote -is:reply",0.14828873461743095
2277,"""victuals"" ""tumor"" -is:retweet -is:quote -is:reply",0.09668244353616386
2278,"""victuals"" ""carcinoma"" -is:retweet -is:quote -is:reply",0.11808961868249294
2279,"""victuals"" ""melanoma"" -is:retweet -is:quote -is:reply",0.17155833752289307
2280,"""victuals"" ""malignancy"" -is:retweet -is:quote -is:reply",0.2771573614845578
2281,"""victuals"" ""lymphoma"" -is:retweet -is:quote -is:reply",0.14078150944420795
2282,"""victuals"" ""malignant neoplastic disease"" -is:retweet -is:quote -is:reply",0.2563576358973828
2283,"""victuals"" ""diabetes"" -is:retweet -is:quote -is:reply",0.18049315280728337
2284,"""victuals"" ""insulin-dependent"" -is:retweet -is:quote -is:reply",0.10655855019684084
2285,"""victuals"" ""cardiovascular disease"" -is:retweet -is:quote -is:reply",0.2183451138896286
2286,"""victuals"" ""heart failure"" -is:retweet -is:quote -is:reply",0.2906402022073469
2287,"""victuals"" ""heart muscle disease"" -is:retweet -is:quote -is:reply",0.22190165650382251
2288,"""victuals"" ""cardiomyopathy"" -is:retweet -is:quote -is:reply",0.19365610541373338
2289,"""victuals"" ""heart valve disease"" -is:retweet -is:quote -is:reply",0.14796790777382848
2290,"""victuals"" ""pericardial disease"" -is:retweet -is:quote -is:reply",0.2532362851529544
2291,"""victuals"" ""peripheral vascular disease"" -is:retweet -is:quote -is:reply",0.21566541864873431
2292,"""victuals"" ""rheumatic heart disease"" -is:retweet -is:quote -is:reply",0.2538539014933101
2293,"""victuals"" ""stroke"" -is:retweet -is:quote -is:reply",0.14476510707461931
2294,"""victuals"" ""vascular disease"" -is:retweet -is:quote -is:reply",0.19884825697610672
2295,"""victuals"" ""heart attack"" -is:retweet -is:quote -is:reply",0.30760964625571635
2296,"""victuals"" ""unstable angina"" -is:retweet -is:quote -is:reply",0.17336828388962142
2297,"""victuals"" ""high blood pressure"" -is:retweet -is:quote -is:reply",0.20314162753353288
2298,"""victuals"" ""children"" -is:retweet -is:quote -is:reply",0.4456603777908356
2299,"""victuals"" ""child"" -is:retweet -is:quote -is:reply",0.3288358193074717
2300,"""victuals"" ""kid"" -is:retweet -is:quote -is:reply",0.09622296008684669
2301,"""victuals"" ""youngster"" -is:retweet -is:quote -is:reply",0.39585465780919693
2302,"""victuals"" ""minor"" -is:retweet -is:quote -is:reply",0.23650944746961106
2303,"""victuals"" ""baby"" -is:retweet -is:quote -is:reply",0.12435827715087933
2304,"""victuals"" ""girl"" -is:retweet -is:quote -is:reply",0.30390051969897003
2305,"""victuals"" ""boy"" -is:retweet -is:quote -is:reply",0.20875011295931784
2306,"""victuals"" ""baby"" -is:retweet -is:quote -is:reply",0.12435827715087933
2307,"""victuals"" ""teenager"" -is:retweet -is:quote -is:reply",0.30755906607569494
2308,"""victuals"" ""infant"" -is:retweet -is:quote -is:reply",0.22519608648224898
2309,"""victuals"" ""adolescent"" -is:retweet -is:quote -is:reply",0.26169784104043936
2310,"""victuals"" ""juvenile"" -is:retweet -is:quote -is:reply",0.19969290817278135
2311,"""victuals"" ""kiddie"" -is:retweet -is:quote -is:reply",0
2312,"""victuals"" ""youth"" -is:retweet -is:quote -is:reply",0.3651826869363393
2313,"""victuals"" ""fitness"" -is:retweet -is:quote -is:reply",0.16302185992400087
2314,"""victuals"" ""physical fitness"" -is:retweet -is:quote -is:reply",0.21794550957148887
2315,"""economical resources"" ""physical exercise"" -is:retweet -is:quote -is:reply",0.6150368407597687
2316,"""economical resources"" ""exercise"" -is:retweet -is:quote -is:reply",0.4485794868340863
2317,"""economical resources"" ""exercising"" -is:retweet -is:quote -is:reply",0.5513124968545771
2318,"""economical resources"" ""physical exertion"" -is:retweet -is:quote -is:reply",0.6600830491535504
2319,"""economical resources"" ""workout"" -is:retweet -is:quote -is:reply",0.292156990249129
2320,"""economical resources"" ""sleep quality"" -is:retweet -is:quote -is:reply",0.48185059457937834
2321,"""economical resources"" ""sexual education"" -is:retweet -is:quote -is:reply",0.5832790638837003
2322,"""economical resources"" ""activities"" -is:retweet -is:quote -is:reply",0.7285645563073058
2323,"""economical resources"" ""activity"" -is:retweet -is:quote -is:reply",0.6522318829361173
2324,"""economical resources"" ""activeness"" -is:retweet -is:quote -is:reply",0.6945845018671111
2325,"""economical resources"" ""bodily process"" -is:retweet -is:quote -is:reply",0.5751804069994448
2326,"""economical resources"" ""body process"" -is:retweet -is:quote -is:reply",0.5248487775533986
2327,"""economical resources"" ""bodily function"" -is:retweet -is:quote -is:reply",0.5752780631135652
2328,"""economical resources"" ""natural process"" -is:retweet -is:quote -is:reply",0.7187630284883031
2329,"""economical resources"" ""natural action"" -is:retweet -is:quote -is:reply",0.6945579701108922
2330,"""economical resources"" ""computer"" -is:retweet -is:quote -is:reply",0.4980196686696477
2331,"""economical resources"" ""computing machine"" -is:retweet -is:quote -is:reply",0.639100974415953
2332,"""economical resources"" ""computing device"" -is:retweet -is:quote -is:reply",0.6227128910418012
2333,"""economical resources"" ""information processing system"" -is:retweet -is:quote -is:reply",0.7700956733888951
2334,"""economical resources"" ""smartphone"" -is:retweet -is:quote -is:reply",0.2959652980432505
2335,"""economical resources"" ""IPhone"" -is:retweet -is:quote -is:reply",0.1375224209292363
2336,"""economical resources"" ""Android"" -is:retweet -is:quote -is:reply",0.2011768231465305
2337,"""economical resources"" ""television"" -is:retweet -is:quote -is:reply",0.28931835523710403
2338,"""economical resources"" ""tv"" -is:retweet -is:quote -is:reply",0
2339,"""economical resources"" ""tv set"" -is:retweet -is:quote -is:reply",0.1162346079448655
2340,"""economical resources"" ""health"" -is:retweet -is:quote -is:reply",0.5841928225668571
2341,"""economical resources"" ""wellness"" -is:retweet -is:quote -is:reply",0.5421723449134822
2342,"""economical resources"" ""noncommunicable disease"" -is:retweet -is:quote -is:reply",0.5605172126838631
2343,"""economical resources"" ""NCD"" -is:retweet -is:quote -is:reply",0.11394552003220182
2344,"""economical resources"" ""chronic disease"" -is:retweet -is:quote -is:reply",0.43381857011574804
2345,"""economical resources"" ""disease"" -is:retweet -is:quote -is:reply",0.4007063932942083
2346,"""economical resources"" ""chronic respiratory disease"" -is:retweet -is:quote -is:reply",0.47375137828218816
2347,"""economical resources"" ""asthma"" -is:retweet -is:quote -is:reply",0.13826018240565852
2348,"""economical resources"" ""chronic obstructive pulmonary disease"" -is:retweet -is:quote -is:reply",0.513485141200861
2349,"""economical resources"" ""COPD"" -is:retweet -is:quote -is:reply",0.11703762003839799
2350,"""economical resources"" ""lung cancer"" -is:retweet -is:quote -is:reply",0.18801913415938626
2351,"""economical resources"" ""cystic fibrosis"" -is:retweet -is:quote -is:reply",0.22035128030732884
2352,"""economical resources"" ""sleep apnea"" -is:retweet -is:quote -is:reply",0.09591289869499929
2353,"""economical resources"" ""occupational lung disease"" -is:retweet -is:quote -is:reply",0.5040265849329767
2354,"""economical resources"" ""cancer"" -is:retweet -is:quote -is:reply",0.21455555458547326
2355,"""economical resources"" ""tumor"" -is:retweet -is:quote -is:reply",0.13134819002125786
2356,"""economical resources"" ""carcinoma"" -is:retweet -is:quote -is:reply",0.11440949873190905
2357,"""economical resources"" ""melanoma"" -is:retweet -is:quote -is:reply",0.12005015353778041
2358,"""economical resources"" ""malignancy"" -is:retweet -is:quote -is:reply",0.24719849040049763
2359,"""economical resources"" ""lymphoma"" -is:retweet -is:quote -is:reply",0.10133545995527558
2360,"""economical resources"" ""malignant neoplastic disease"" -is:retweet -is:quote -is:reply",0.3923898958039247
2361,"""economical resources"" ""diabetes"" -is:retweet -is:quote -is:reply",0.2731383168286268
2362,"""economical resources"" ""insulin-dependent"" -is:retweet -is:quote -is:reply",0.4141329069001184
2363,"""economical resources"" ""cardiovascular disease"" -is:retweet -is:quote -is:reply",0.47453570197215006
2364,"""economical resources"" ""heart failure"" -is:retweet -is:quote -is:reply",0.30522017794006645
2365,"""economical resources"" ""heart muscle disease"" -is:retweet -is:quote -is:reply",0.3534594910269894
2366,"""economical resources"" ""cardiomyopathy"" -is:retweet -is:quote -is:reply",0.27742407227884414
2367,"""economical resources"" ""heart valve disease"" -is:retweet -is:quote -is:reply",0.33823034812960046
2368,"""economical resources"" ""pericardial disease"" -is:retweet -is:quote -is:reply",0.4043609369556707
2369,"""economical resources"" ""peripheral vascular disease"" -is:retweet -is:quote -is:reply",0.4846701703507269
2370,"""economical resources"" ""rheumatic heart disease"" -is:retweet -is:quote -is:reply",0.3888288570412246
2371,"""economical resources"" ""stroke"" -is:retweet -is:quote -is:reply",0.16491959603420747
2372,"""economical resources"" ""vascular disease"" -is:retweet -is:quote -is:reply",0.4496331306764565
2373,"""economical resources"" ""heart attack"" -is:retweet -is:quote -is:reply",0.23984567792650394
2374,"""economical resources"" ""unstable angina"" -is:retweet -is:quote -is:reply",0.43569333297666824
2375,"""economical resources"" ""high blood pressure"" -is:retweet -is:quote -is:reply",0.47891795913518576
2376,"""economical resources"" ""children"" -is:retweet -is:quote -is:reply",0.3709095560037451
2377,"""economical resources"" ""child"" -is:retweet -is:quote -is:reply",0.2644626389471877
2378,"""economical resources"" ""kid"" -is:retweet -is:quote -is:reply",0
2379,"""economical resources"" ""youngster"" -is:retweet -is:quote -is:reply",0.20017229186439195
2380,"""economical resources"" ""minor"" -is:retweet -is:quote -is:reply",0.19782768858104377
2381,"""economical resources"" ""baby"" -is:retweet -is:quote -is:reply",0
2382,"""economical resources"" ""girl"" -is:retweet -is:quote -is:reply",0
2383,"""economical resources"" ""boy"" -is:retweet -is:quote -is:reply",0
2384,"""economical resources"" ""baby"" -is:retweet -is:quote -is:reply",0
2385,"""economical resources"" ""teenager"" -is:retweet -is:quote -is:reply",0
2386,"""economical resources"" ""infant"" -is:retweet -is:quote -is:reply",0.2251444373722116
2387,"""economical resources"" ""adolescent"" -is:retweet -is:quote -is:reply",0.29239663300683727
2388,"""economical resources"" ""juvenile"" -is:retweet -is:quote -is:reply",0.11962139611894695
2389,"""economical resources"" ""kiddie"" -is:retweet -is:quote -is:reply",0
2390,"""economical resources"" ""youth"" -is:retweet -is:quote -is:reply",0.3172638307970157
2391,"""economical resources"" ""fitness"" -is:retweet -is:quote -is:reply",0.4084831217722371
2392,"""economical resources"" ""physical fitness"" -is:retweet -is:quote -is:reply",0.584019680713575
2393,"""physical exercise"" ""sleep quality"" -is:retweet -is:quote -is:reply",0.5623987350960908
2394,"""physical exercise"" ""sexual education"" -is:retweet -is:quote -is:reply",0.6382782904029498
2395,"""physical exercise"" ""activities"" -is:retweet -is:quote -is:reply",0.6765916701220669
2396,"""physical exercise"" ""activity"" -is:retweet -is:quote -is:reply",0.7060675510021382
2397,"""physical exercise"" ""activeness"" -is:retweet -is:quote -is:reply",0.7200150014911808
2398,"""physical exercise"" ""bodily process"" -is:retweet -is:quote -is:reply",0.7213467043049825
2399,"""physical exercise"" ""body process"" -is:retweet -is:quote -is:reply",0.637115343671809
2400,"""physical exercise"" ""bodily function"" -is:retweet -is:quote -is:reply",0.7537796237047292
2401,"""physical exercise"" ""natural process"" -is:retweet -is:quote -is:reply",0.6614747680251555
2402,"""physical exercise"" ""natural action"" -is:retweet -is:quote -is:reply",0.6530517455323404
2403,"""physical exercise"" ""computer"" -is:retweet -is:quote -is:reply",0.485256923009217
2404,"""physical exercise"" ""computing machine"" -is:retweet -is:quote -is:reply",0.5427379766270211
2405,"""physical exercise"" ""computing device"" -is:retweet -is:quote -is:reply",0.584732419002535
2406,"""physical exercise"" ""information processing system"" -is:retweet -is:quote -is:reply",0.626115753556627
2407,"""physical exercise"" ""smartphone"" -is:retweet -is:quote -is:reply",0.3079551366385959
2408,"""physical exercise"" ""IPhone"" -is:retweet -is:quote -is:reply",0.1045003238881896
2409,"""physical exercise"" ""Android"" -is:retweet -is:quote -is:reply",0.16426245504096762
2410,"""physical exercise"" ""television"" -is:retweet -is:quote -is:reply",0.24993380564873025
2411,"""physical exercise"" ""tv"" -is:retweet -is:quote -is:reply",0
2412,"""physical exercise"" ""tv set"" -is:retweet -is:quote -is:reply",0.1393641209650633
2413,"""physical exercise"" ""health"" -is:retweet -is:quote -is:reply",0.5422158711627127
2414,"""physical exercise"" ""wellness"" -is:retweet -is:quote -is:reply",0.6602087528144389
2415,"""physical exercise"" ""noncommunicable disease"" -is:retweet -is:quote -is:reply",0.5893560377725143
2416,"""physical exercise"" ""NCD"" -is:retweet -is:quote -is:reply",0.13905914319640522
2417,"""physical exercise"" ""chronic disease"" -is:retweet -is:quote -is:reply",0.5439989276981139
2418,"""physical exercise"" ""disease"" -is:retweet -is:quote -is:reply",0.45846117412694654
2419,"""physical exercise"" ""chronic respiratory disease"" -is:retweet -is:quote -is:reply",0.5902854338232538
2420,"""physical exercise"" ""asthma"" -is:retweet -is:quote -is:reply",0.3080222920392077
2421,"""physical exercise"" ""chronic obstructive pulmonary disease"" -is:retweet -is:quote -is:reply",0.6313754267289321
2422,"""physical exercise"" ""COPD"" -is:retweet -is:quote -is:reply",0.26754660496695243
2423,"""physical exercise"" ""lung cancer"" -is:retweet -is:quote -is:reply",0.32029032700842724
2424,"""physical exercise"" ""cystic fibrosis"" -is:retweet -is:quote -is:reply",0.38442528778075724
2425,"""physical exercise"" ""sleep apnea"" -is:retweet -is:quote -is:reply",0.3868195094939534
2426,"""physical exercise"" ""occupational lung disease"" -is:retweet -is:quote -is:reply",0.5857526592703923
2427,"""physical exercise"" ""cancer"" -is:retweet -is:quote -is:reply",0.3027382143348487
2428,"""physical exercise"" ""tumor"" -is:retweet -is:quote -is:reply",0.3033859225274658
2429,"""physical exercise"" ""carcinoma"" -is:retweet -is:quote -is:reply",0.17735601246061852
2430,"""physical exercise"" ""melanoma"" -is:retweet -is:quote -is:reply",0.2513586796864183
2431,"""physical exercise"" ""malignancy"" -is:retweet -is:quote -is:reply",0.4378678451453218
2432,"""physical exercise"" ""lymphoma"" -is:retweet -is:quote -is:reply",0.18582176051772825
2433,"""physical exercise"" ""malignant neoplastic disease"" -is:retweet -is:quote -is:reply",0.497198475480582
2434,"""physical exercise"" ""diabetes"" -is:retweet -is:quote -is:reply",0.40003640839031546
2435,"""physical exercise"" ""insulin-dependent"" -is:retweet -is:quote -is:reply",0.3852842101317195
2436,"""physical exercise"" ""cardiovascular disease"" -is:retweet -is:quote -is:reply",0.5948741303441769
2437,"""physical exercise"" ""heart failure"" -is:retweet -is:quote -is:reply",0.42581299309186343
2438,"""physical exercise"" ""heart muscle disease"" -is:retweet -is:quote -is:reply",0.5672804504364133
2439,"""physical exercise"" ""cardiomyopathy"" -is:retweet -is:quote -is:reply",0.5094373346031188
2440,"""physical exercise"" ""heart valve disease"" -is:retweet -is:quote -is:reply",0.4298330695945738
2441,"""physical exercise"" ""pericardial disease"" -is:retweet -is:quote -is:reply",0.5212863514635931
2442,"""physical exercise"" ""peripheral vascular disease"" -is:retweet -is:quote -is:reply",0.6016179210812981
2443,"""physical exercise"" ""rheumatic heart disease"" -is:retweet -is:quote -is:reply",0.5132589630522072
2444,"""physical exercise"" ""stroke"" -is:retweet -is:quote -is:reply",0.34454528711858157
2445,"""physical exercise"" ""vascular disease"" -is:retweet -is:quote -is:reply",0.5633672501486249
2446,"""physical exercise"" ""heart attack"" -is:retweet -is:quote -is:reply",0.36413060730954533
2447,"""physical exercise"" ""unstable angina"" -is:retweet -is:quote -is:reply",0.49279812812598084
2448,"""physical exercise"" ""high blood pressure"" -is:retweet -is:quote -is:reply",0.47114481340203296
2449,"""physical exercise"" ""children"" -is:retweet -is:quote -is:reply",0.41713658023827904
2450,"""physical exercise"" ""child"" -is:retweet -is:quote -is:reply",0.4099331925283637
2451,"""physical exercise"" ""kid"" -is:retweet -is:quote -is:reply",0
2452,"""physical exercise"" ""youngster"" -is:retweet -is:quote -is:reply",0.2852203826818726
2453,"""physical exercise"" ""minor"" -is:retweet -is:quote -is:reply",0.2631666663082832
2454,"""physical exercise"" ""baby"" -is:retweet -is:quote -is:reply",0.07449414192279323
2455,"""physical exercise"" ""girl"" -is:retweet -is:quote -is:reply",0.01022511735766997
2456,"""physical exercise"" ""boy"" -is:retweet -is:quote -is:reply",0
2457,"""physical exercise"" ""baby"" -is:retweet -is:quote -is:reply",0.07449414192279323
2458,"""physical exercise"" ""teenager"" -is:retweet -is:quote -is:reply",0.06214411589310738
2459,"""physical exercise"" ""infant"" -is:retweet -is:quote -is:reply",0.34308948724538435
2460,"""physical exercise"" ""adolescent"" -is:retweet -is:quote -is:reply",0.42559562183410865
2461,"""physical exercise"" ""juvenile"" -is:retweet -is:quote -is:reply",0.24068898332431238
2462,"""physical exercise"" ""kiddie"" -is:retweet -is:quote -is:reply",0
2463,"""physical exercise"" ""youth"" -is:retweet -is:quote -is:reply",0.27737252569015136
2464,"""physical exercise"" ""fitness"" -is:retweet -is:quote -is:reply",0.703043220802222
2465,"""physical exercise"" ""physical fitness"" -is:retweet -is:quote -is:reply",0.9025288570573008
2466,"""exercise"" ""sleep quality"" -is:retweet -is:quote -is:reply",0.5069241813714258
2467,"""exercise"" ""sexual education"" -is:retweet -is:quote -is:reply",0.4346998233354891
2468,"""exercise"" ""activities"" -is:retweet -is:quote -is:reply",0.5953363375225353
2469,"""exercise"" ""activity"" -is:retweet -is:quote -is:reply",0.6167893898255861
2470,"""exercise"" ""activeness"" -is:retweet -is:quote -is:reply",0.5981567624796521
2471,"""exercise"" ""bodily process"" -is:retweet -is:quote -is:reply",0.5815555401171988
2472,"""exercise"" ""body process"" -is:retweet -is:quote -is:reply",0.5444193807524191
2473,"""exercise"" ""bodily function"" -is:retweet -is:quote -is:reply",0.5722975314436779
2474,"""exercise"" ""natural process"" -is:retweet -is:quote -is:reply",0.5001725383497367
2475,"""exercise"" ""natural action"" -is:retweet -is:quote -is:reply",0.4974484320853124
2476,"""exercise"" ""computer"" -is:retweet -is:quote -is:reply",0.32732372228177675
2477,"""exercise"" ""computing machine"" -is:retweet -is:quote -is:reply",0.39127873603673713
2478,"""exercise"" ""computing device"" -is:retweet -is:quote -is:reply",0.4278313818455138
2479,"""exercise"" ""information processing system"" -is:retweet -is:quote -is:reply",0.46481866932163807
2480,"""exercise"" ""smartphone"" -is:retweet -is:quote -is:reply",0.26891572775855277
2481,"""exercise"" ""IPhone"" -is:retweet -is:quote -is:reply",0.05682996440087513
2482,"""exercise"" ""Android"" -is:retweet -is:quote -is:reply",0.1434173425774032
2483,"""exercise"" ""television"" -is:retweet -is:quote -is:reply",0.15533659268581007
2484,"""exercise"" ""tv"" -is:retweet -is:quote -is:reply",0.02777310722007096
2485,"""exercise"" ""tv set"" -is:retweet -is:quote -is:reply",0.16548167029732655
2486,"""exercise"" ""health"" -is:retweet -is:quote -is:reply",0.3986546860625492
2487,"""exercise"" ""wellness"" -is:retweet -is:quote -is:reply",0.5561151481535824
2488,"""exercise"" ""noncommunicable disease"" -is:retweet -is:quote -is:reply",0.44764407754710245
2489,"""exercise"" ""NCD"" -is:retweet -is:quote -is:reply",0.1613532366635991
2490,"""exercise"" ""chronic disease"" -is:retweet -is:quote -is:reply",0.41366026039314874
2491,"""exercise"" ""disease"" -is:retweet -is:quote -is:reply",0.35712410817684653
2492,"""exercise"" ""chronic respiratory disease"" -is:retweet -is:quote -is:reply",0.4477693340967475
2493,"""exercise"" ""asthma"" -is:retweet -is:quote -is:reply",0.2863459117643111
2494,"""exercise"" ""chronic obstructive pulmonary disease"" -is:retweet -is:quote -is:reply",0.48834794490023914
2495,"""exercise"" ""COPD"" -is:retweet -is:quote -is:reply",0.24498258015806354
2496,"""exercise"" ""lung cancer"" -is:retweet -is:quote -is:reply",0.24656626919378866
2497,"""exercise"" ""cystic fibrosis"" -is:retweet -is:quote -is:reply",0.29198203851278226
2498,"""exercise"" ""sleep apnea"" -is:retweet -is:quote -is:reply",0.41805484618728295
2499,"""exercise"" ""occupational lung disease"" -is:retweet -is:quote -is:reply",0.42584352317045077
2500,"""exercise"" ""cancer"" -is:retweet -is:quote -is:reply",0.2495265797177121
2501,"""exercise"" ""tumor"" -is:retweet -is:quote -is:reply",0.2496675311919962
